NEWS_TYPE,BEDROOM_NUMBER,BATH_ROOM_NUMBER,AREA,APARTMENT_TYPE,FURNITURE_TYPE,PRICE,LATITUDE,LONGITUDE
môi giới,3.0,,105.0,chung cư thường,full,18.0,20.9981973,105.8127529
môi giới,3.0,,135.0,chung cư thường,full,23.0,21.0164931,105.822814
môi giới,3.0,,130.0,chung cư thường,full,19.0,21.0070457,105.80299529999999
môi giới,2.0,,60.0,chung cư thường,cơ bản,10.0,21.0042496,105.80338390000001
môi giới,2.0,,100.0,chung cư thường,full,14.0,21.0057491,105.8225012
môi giới,3.0,,162.0,chung cư thường,full,19.0,21.0070457,105.80299529999999
môi giới,2.0,,120.0,chung cư thường,cơ bản,13.0,21.0203116,105.8083282
môi giới,2.0,,70.0,chung cư thường,full,14.0,21.0032299,105.77861419999999
môi giới,2.0,,70.0,chung cư thường,full,13.0,20.999615300000002,105.80812240000002
môi giới,3.0,,172.0,chung cư thường,cơ bản,16.0,21.004945000000003,105.7980865
môi giới,3.0,,100.0,chung cư thường,cơ bản,12.0,21.003213600000002,105.8018986
môi giới,3.0,,128.0,chung cư thường,full,21.0,21.042720000000003,105.8241554
môi giới,3.0,,117.0,chung cư thường,full,16.0,21.0032299,105.77861419999999
môi giới,3.0,,125.0,chung cư thường,full,20.0,21.0164931,105.822814
môi giới,2.0,,108.0,chung cư thường,full,15.0,20.9981973,105.8127529
môi giới,3.0,,112.0,chung cư thường,full,23.0,21.0105633,105.7994223
môi giới,3.0,2.0,110.0,chung cư thường,full,10.0,21.0042496,105.80338390000001
môi giới,3.0,2.0,85.0,chung cư thường,unk,8.0,20.9983497,105.8092864
môi giới,2.0,1.0,95.0,chung cư thường,full,11.0,21.017578,105.7976787
môi giới,2.0,2.0,80.0,chung cư thường,cơ bản,11.0,21.0105633,105.7994223
môi giới,2.0,2.0,90.0,chung cư thường,full,9.0,21.0295683,105.7918811
môi giới,2.0,2.0,80.0,chung cư thường,full,10.5,21.008536199999998,105.81321159999999
môi giới,2.0,1.0,70.0,chung cư thường,unk,10.0,21.0099881,105.80464520000001
môi giới,2.0,1.0,68.0,chung cư thường,full,10.0,21.0042496,105.80338390000001
môi giới,3.0,1.0,115.0,chung cư thường,full,9.5,20.9993664,105.79674720000001
môi giới,3.0,2.0,120.0,chung cư thường,cơ bản,11.0,21.0302832,105.788131
môi giới,2.0,1.0,70.0,chung cư thường,unk,7.5,21.017363600000003,105.79835770000001
môi giới,3.0,2.0,110.0,chung cư thường,full,12.0,21.0049801,105.7929057
môi giới,2.0,,120.0,chung cư thường,full,13.0,21.0070457,105.80299529999999
môi giới,3.0,,144.0,chung cư thường,full,20.0,21.0124135,105.8111434
môi giới,2.0,,70.0,chung cư thường,cơ bản,13.0,21.0366497,105.77913559999999
môi giới,3.0,,128.0,chung cư thường,full,17.0,21.0055813,105.80387379999999
môi giới,3.0,2.0,93.0,chung cư thường,unk,18.0,21.009517000000002,105.78314509999998
môi giới,3.0,2.0,100.0,chung cư thường,full cao cấp,15.0,21.009517000000002,105.78314509999998
môi giới,2.0,2.0,74.0,chung cư thường,full,14.0,21.0105633,105.7994223
môi giới,2.0,,78.0,chung cư thường,unk,22.0,21.0311,105.8136648
môi giới,1.0,,93.0,chung cư thường,unk,22.0,21.0333475,105.7698529
môi giới,2.0,,65.0,chung cư thường,unk,10.0,21.0005603,105.8029176
môi giới,2.0,2.0,96.0,chung cư thường,full,11.0,21.0120283,105.79231259999999
môi giới,3.0,2.0,120.0,chung cư thường,unk,13.0,21.0070457,105.80299529999999
môi giới,3.0,,128.0,chung cư thường,full,16.0,21.0042496,105.80338390000001
môi giới,3.0,1.0,120.0,chung cư thường,full,13.0,21.0070457,105.80299529999999
môi giới,2.0,2.0,90.0,chung cư thường,cơ bản,10.0,21.0295683,105.7918811
môi giới,2.0,2.0,85.0,chung cư thường,full,14.0,21.0042496,105.80338390000001
môi giới,2.0,1.0,70.0,chung cư thường,full,10.0,21.015937899999997,105.85537169999999
môi giới,2.0,2.0,75.0,chung cư thường,full,14.0,21.0174168,105.7820991
môi giới,2.0,,63.0,chung cư studio,full,15.0,21.0105633,105.7994223
môi giới,3.0,2.0,132.0,chung cư thường,full,22.0,21.0174168,105.7820991
môi giới,2.0,,72.0,chung cư thường,full,15.0,21.0099571,105.7843298
môi giới,1.0,1.0,40.0,chung cư studio,full,8.0,21.0105633,105.7994223
môi giới,3.0,2.0,112.0,chung cư thường,full,20.0,21.0073921,105.79311979999999
môi giới,2.0,2.0,70.0,chung cư thường,full,14.0,21.0105633,105.7994223
môi giới,2.0,2.0,80.0,chung cư thường,full,7.5,21.033073899999998,105.7755162
môi giới,3.0,1.0,112.0,chung cư thường,nguyên bản,9.0,21.0116509,105.7902365
môi giới,2.0,1.0,65.0,chung cư thường,full,7.5,21.0181513,105.7894426
môi giới,2.0,1.0,76.0,chung cư thường,unk,7.5,21.0359385,105.79382700000001
môi giới,2.0,,70.0,chung cư thường,full,8.0,21.01279,105.790725
môi giới,2.0,1.0,60.0,chung cư thường,full,8.5,21.0141038,105.85569129999999
môi giới,1.0,,61.0,chung cư thường,unk,4.0,20.9915043,105.97445230000001
môi giới,1.0,,35.0,chung cư thường,full,2.5,21.010344699999997,105.9531291
môi giới,3.0,2.0,100.0,chung cư thường,unk,8.0,21.0322646,105.7652784
môi giới,2.0,2.0,65.0,chung cư thường,unk,15.0,21.063949700000002,105.82845470000001
môi giới,1.0,1.0,35.0,chung cư thường,unk,7.0,21.008149600000003,105.8011438
môi giới,3.0,,50.0,chung cư thường,unk,9.0,21.0105633,105.7994223
môi giới,2.0,,55.0,chung cư thường,unk,9.5,21.0135604,105.8026767
môi giới,2.0,,60.0,chung cư thường,full,12.0,21.016103,105.8414291
cá nhân,2.0,,50.0,chung cư thường,unk,3.5,20.960155,105.783045
môi giới,3.0,,110.0,chung cư thường,unk,10.0,21.0442326,105.7673186
cá nhân,3.0,2.0,114.0,chung cư thường,unk,15.0,21.0729504,105.8022811
môi giới,2.0,1.0,85.0,chung cư thường,full,12.0,21.0080651,105.7687044
môi giới,2.0,,65.0,chung cư thường,full,9.0,21.0174168,105.7820991
môi giới,3.0,1.0,100.0,chung cư thường,cơ bản,11.0,21.0080651,105.7687044
môi giới,2.0,1.0,100.0,chung cư thường,cơ bản,9.0,21.0080651,105.7687044
môi giới,2.0,,78.0,chung cư thường,full,8.5,20.9898009,105.76152520000001
môi giới,2.0,,75.0,chung cư thường,full,10.0,21.0325424,105.80036480000001
môi giới,2.0,1.0,78.0,chung cư thường,unk,12.0,21.0325424,105.80036480000001
môi giới,2.0,,60.0,chung cư thường,unk,10.0,21.085260199999997,105.816961
môi giới,1.0,,57.0,chung cư thường,unk,9.0,21.0729504,105.8022811
môi giới,2.0,,80.0,chung cư thường,unk,13.0,21.022160600000003,105.771796
môi giới,2.0,,72.0,chung cư thường,unk,12.5,21.018137799999998,105.7932507
môi giới,2.0,1.0,65.0,chung cư thường,full,12.0,21.003245800000002,105.8045496
môi giới,2.0,2.0,70.0,chung cư thường,cơ bản,7.0,21.045743899999998,105.90435459999999
môi giới,3.0,,150.0,chung cư thường,full,18.0,21.0070457,105.80299529999999
cá nhân,1.0,1.0,45.0,chung cư thường,full,3.9,20.988253699999998,105.79883729999999
môi giới,1.0,,40.0,chung cư thường,full cao cấp,8.0,21.040567000000003,105.8420625
môi giới,2.0,1.0,60.0,chung cư thường,full,5.0,20.983614000000003,105.84333529999999
môi giới,2.0,,70.0,chung cư thường,full,8.0,21.013856699999998,105.8543244
môi giới,2.0,2.0,80.0,chung cư thường,unk,5.5,20.995818,105.84989650000001
môi giới,3.0,2.0,116.0,chung cư thường,full,16.0,21.017635300000002,105.85568190000001
môi giới,1.0,,30.0,chung cư thường,cơ bản,5.5,21.019454,105.8385705
môi giới,1.0,1.0,40.0,chung cư thường,full,6.0,21.0203116,105.8083282
môi giới,1.0,,55.0,chung cư thường,full,15.0,21.0210979,105.8087914
môi giới,3.0,,90.0,chung cư thường,full,14.0,21.0381332,105.8698152
môi giới,2.0,1.0,78.0,chung cư thường,cơ bản,8.0,21.0322646,105.7652784
môi giới,3.0,,85.0,chung cư thường,cơ bản,11.5,21.0331019,105.77882190000001
môi giới,2.0,2.0,115.0,chung cư thường,unk,10.5,21.0070457,105.80299529999999
môi giới,3.0,1.0,104.0,chung cư thường,full,14.0,21.0042496,105.80338390000001
môi giới,3.0,,126.0,chung cư thường,full,14.0,21.0203116,105.8083282
môi giới,2.0,,80.0,chung cư thường,full,13.0,21.0105633,105.7994223
môi giới,3.0,1.0,127.0,chung cư thường,full,14.0,21.0203116,105.8083282
môi giới,3.0,,100.0,chung cư thường,full,11.5,20.999615300000002,105.80812240000002
môi giới,2.0,,80.0,chung cư thường,full,25.0,21.0124147,105.84702220000001
môi giới,2.0,,86.0,chung cư thường,full,10.0,20.9972755,105.8671037
môi giới,1.0,,53.0,chung cư thường,unk,10.0,20.9972755,105.8671037
môi giới,4.0,,152.0,chung cư thường,unk,23.0,20.9972755,105.8671037
cá nhân,1.0,,45.0,chung cư thường,full,7.0,21.070110699999997,105.8116124
cá nhân,2.0,,45.0,chung cư thường,unk,8.0,21.070110699999997,105.8116124
cá nhân,1.0,,50.0,chung cư thường,full,9.0,21.057969,105.79754199999999
cá nhân,3.0,1.0,118.0,chung cư thường,full,13.0,21.0462783,105.7955725
cá nhân,3.0,2.0,80.0,chung cư thường,full,12.0,21.0586359,105.78319920000001
môi giới,3.0,2.0,100.0,chung cư thường,full,14.0,21.0042496,105.80338390000001
môi giới,4.0,,100.0,chung cư thường,full,19.0,21.0032299,105.77861419999999
môi giới,2.0,2.0,68.0,chung cư thường,full,11.0,21.018137799999998,105.7932507
môi giới,3.0,2.0,100.0,chung cư thường,full,16.0,21.034385,105.796044
môi giới,2.0,2.0,75.0,chung cư thường,full,9.0,21.0200657,105.79155060000001
môi giới,2.0,2.0,70.0,chung cư thường,cơ bản,10.0,21.018137799999998,105.7932507
môi giới,3.0,2.0,100.0,chung cư thường,full,12.0,21.0403879,105.76486059999999
môi giới,2.0,2.0,98.0,chung cư thường,full,13.0,21.034741699999998,105.79461770000002
môi giới,3.0,,110.0,chung cư thường,unk,13.0,21.0180002,105.7821755
môi giới,2.0,2.0,70.0,chung cư thường,full,9.0,21.0180002,105.7821755
môi giới,2.0,1.0,65.0,chung cư thường,full,7.0,21.017155600000002,105.78814960000001
môi giới,2.0,,70.0,chung cư thường,cơ bản,10.0,21.031083600000002,105.7745675
môi giới,2.0,2.0,70.0,chung cư thường,cơ bản,9.0,21.0331019,105.77882190000001
môi giới,3.0,2.0,130.0,chung cư thường,cơ bản,8.0,20.976340399999998,105.78344990000001
môi giới,2.0,2.0,70.0,chung cư thường,full,9.0,21.022160600000003,105.771796
môi giới,3.0,2.0,95.0,chung cư thường,cơ bản,12.0,21.017155600000002,105.78814960000001
môi giới,2.0,2.0,75.0,chung cư thường,cơ bản,12.0,21.0042496,105.80338390000001
môi giới,2.0,2.0,70.0,chung cư thường,full,12.0,21.0042496,105.80338390000001
môi giới,2.0,1.0,80.0,chung cư thường,cơ bản,8.0,21.017032,105.7982605
môi giới,2.0,,96.0,chung cư thường,unk,10.0,21.0258862,105.7918728
môi giới,2.0,2.0,100.0,chung cư thường,full,17.0,21.0355672,105.79395020000001
môi giới,1.0,1.0,30.0,chung cư mini,unk,5.0,21.012183,105.84109070000001
môi giới,2.0,1.0,65.0,chung cư thường,unk,9.5,21.0098978,105.8478105
cá nhân,1.0,,50.0,chung cư thường,full,5.5,21.0232671,105.7946587
môi giới,2.0,2.0,80.0,chung cư thường,full,14.0,21.0002855,105.82847659999999
môi giới,3.0,,110.0,chung cư thường,unk,12.0,21.0005603,105.8029176
môi giới,2.0,,70.0,chung cư thường,cơ bản,10.5,21.0042496,105.80338390000001
môi giới,3.0,2.0,100.0,chung cư thường,unk,11.5,20.998515700000002,105.8031584
môi giới,2.0,2.0,75.0,chung cư thường,full,12.5,21.0042496,105.80338390000001
môi giới,3.0,,100.0,chung cư thường,full cao cấp,16.0,21.034741699999998,105.79461770000002
môi giới,3.0,,116.0,chung cư thường,cơ bản,11.0,21.0053418,105.80455459999999
môi giới,3.0,,120.0,chung cư thường,unk,16.0,21.030914399999997,105.78390619999999
môi giới,2.0,,70.0,chung cư thường,unk,10.5,21.0042496,105.80338390000001
môi giới,1.0,1.0,50.0,chung cư thường,full,6.0,21.0115168,105.85334809999999
môi giới,1.0,1.0,60.0,chung cư thường,full,7.5,21.0023036,105.8489024
môi giới,2.0,,90.0,chung cư thường,full,9.0,21.036819,105.7808467
môi giới,1.0,,35.0,chung cư thường,full,5.0,21.0094805,105.8462294
môi giới,2.0,,123.0,chung cư thường,cơ bản,8.0,20.9867575,105.7854374
cá nhân,3.0,,93.0,chung cư thường,full cao cấp,1.0,21.0093127,105.8194215
môi giới,2.0,,75.0,chung cư thường,full,12.0,21.0223331,105.7868804
môi giới,1.0,,35.0,chung cư mini,unk,2.5,21.0203116,105.8083282
môi giới,1.0,,40.0,chung cư thường,full,8.5,21.069886999999998,105.81047749999999
môi giới,4.0,,35.0,chung cư thường,unk,7.5,21.041111800000003,105.81607659999999
môi giới,3.0,1.0,125.0,chung cư thường,unk,12.0,21.030646100000002,105.7692892
môi giới,2.0,2.0,72.0,chung cư thường,unk,12.5,21.030914399999997,105.78390619999999
môi giới,2.0,,75.0,chung cư thường,unk,16.5,21.0174168,105.7820991
môi giới,2.0,2.0,76.0,chung cư thường,full,12.0,20.998515700000002,105.8031584
môi giới,3.0,2.0,115.0,chung cư thường,full,11.0,21.029268,105.76377420000001
môi giới,2.0,2.0,90.0,chung cư thường,unk,10.0,21.030914399999997,105.78390619999999
môi giới,2.0,,83.0,chung cư thường,unk,9.5,20.999615300000002,105.80812240000002
môi giới,2.0,,72.0,chung cư thường,full,12.0,21.016127800000003,105.7926129
môi giới,1.0,1.0,40.0,chung cư thường,full,11.0,21.0174168,105.7820991
môi giới,2.0,,90.0,chung cư thường,full,9.5,21.0295683,105.7918811
môi giới,3.0,2.0,96.0,chung cư thường,full,24.0,20.999412,105.8143375
môi giới,2.0,2.0,109.0,chung cư thường,cơ bản,15.0,20.9981973,105.8127529
môi giới,2.0,,80.0,chung cư thường,full,8.0,20.973457,105.86694309999999
môi giới,2.0,,80.0,chung cư thường,full,5.5,20.973457,105.86694309999999
môi giới,1.0,1.0,55.0,chung cư thường,cơ bản,6.5,20.9644454,105.8723915
môi giới,2.0,,75.0,chung cư thường,cơ bản,6.5,20.973457,105.86694309999999
môi giới,1.0,,45.0,chung cư thường,unk,7.0,21.0323732,105.80957079999999
môi giới,2.0,,88.0,chung cư thường,full,18.0,21.063949700000002,105.82845470000001
môi giới,2.0,,75.0,chung cư thường,full,11.0,21.0093127,105.8194215
môi giới,1.0,,55.0,chung cư thường,full,10.0,21.0043594,105.7944744
cá nhân,1.0,,35.0,chung cư mini,full,2.0,21.011637699999998,105.8100371
môi giới,3.0,1.0,100.0,chung cư thường,unk,12.6,21.0355772,105.81784499999999
môi giới,3.0,,140.0,chung cư thường,full,23.0,21.0300655,105.8226591
môi giới,2.0,,65.0,chung cư thường,full,11.5,21.0270609,105.8194896
môi giới,2.0,,123.0,chung cư thường,cơ bản,13.0,21.0194163,105.81687959999998
môi giới,1.0,,50.0,chung cư thường,full,11.0,21.0288348,105.82139450000001
môi giới,2.0,,123.0,chung cư thường,full,12.0,21.0194163,105.81687959999998
môi giới,2.0,,86.0,chung cư thường,unk,12.0,21.029688600000004,105.82181940000001
môi giới,1.0,,70.0,chung cư thường,cơ bản,13.0,21.0164931,105.822814
cá nhân,3.0,,130.0,chung cư thường,full cao cấp,18.0,21.0300655,105.8226591
môi giới,2.0,2.0,72.0,chung cư thường,cơ bản,9.0,21.037942899999997,105.87701270000001
môi giới,1.0,,40.0,chung cư studio,full,8.5,21.038359200000002,105.93397009999998
môi giới,2.0,1.0,68.0,chung cư thường,full,6.0,21.038359200000002,105.93397009999998
môi giới,2.0,1.0,68.0,chung cư thường,unk,8.0,21.0602626,105.9107351
môi giới,1.0,,43.0,chung cư thường,unk,6.0,21.0482063,105.9244585
môi giới,2.0,1.0,65.0,chung cư thường,unk,6.5,21.0250451,105.90788470000001
môi giới,2.0,1.0,68.0,chung cư thường,unk,10.0,21.0628603,105.91250339999999
môi giới,3.0,1.0,103.0,chung cư thường,unk,7.0,21.038359200000002,105.93397009999998
môi giới,3.0,2.0,133.0,chung cư thường,full,12.0,20.9749347,105.7808936
môi giới,3.0,3.0,180.0,chung cư thường,full,17.0,21.003035399999998,105.8054447
môi giới,3.0,1.0,144.0,chung cư thường,unk,16.0,21.030914399999997,105.78390619999999
môi giới,3.0,2.0,137.0,chung cư thường,cơ bản,10.0,20.9867575,105.7854374
môi giới,2.0,1.0,60.0,chung cư thường,full,13.0,21.0105633,105.7994223
môi giới,2.0,1.0,55.0,chung cư thường,full,8.0,21.017363600000003,105.79835770000001
cá nhân,1.0,,30.0,chung cư thường,full,4.0,20.983851100000003,105.814854
môi giới,3.0,2.0,100.0,chung cư thường,cơ bản,8.0,21.035310100000004,105.79186159999999
cá nhân,1.0,,28.0,chung cư mini,full,3.9,20.9918093,105.8134254
môi giới,2.0,1.0,70.0,chung cư thường,full,8.0,21.0628603,105.91250339999999
môi giới,2.0,,70.0,chung cư thường,cơ bản,5.5,21.0465833,105.8775243
môi giới,3.0,,154.0,chung cư thường,full,13.0,21.0070457,105.80299529999999
môi giới,2.0,1.0,70.0,chung cư thường,full,11.0,21.0617106,105.8944872
môi giới,2.0,1.0,70.0,chung cư thường,full,4.5,21.0348453,105.9127108
môi giới,3.0,2.0,130.0,chung cư thường,full,13.0,21.0070457,105.80299529999999
môi giới,2.0,,63.0,chung cư thường,full,12.0,21.0032299,105.77861419999999
môi giới,2.0,,100.0,chung cư thường,unk,12.0,21.018137799999998,105.7932507
môi giới,2.0,1.0,65.0,chung cư thường,unk,7.0,20.9823818,105.77803390000001
môi giới,1.0,,30.0,chung cư thường,full,7.0,21.0032299,105.77861419999999
môi giới,1.0,1.0,60.0,chung cư thường,unk,4.5,20.9915043,105.97445230000001
môi giới,1.0,,46.0,chung cư thường,unk,4.0,21.010344699999997,105.9531291
môi giới,1.0,,45.0,chung cư thường,unk,4.0,20.9915043,105.97445230000001
môi giới,1.0,1.0,35.0,chung cư thường,full,3.7,20.9915043,105.97445230000001
môi giới,2.0,,59.0,chung cư thường,unk,8.0,21.0004684,105.7623624
môi giới,1.0,1.0,35.0,chung cư studio,cơ bản,5.5,21.0004684,105.7623624
môi giới,3.0,2.0,70.0,chung cư thường,full,10.0,21.0180002,105.7821755
môi giới,2.0,2.0,58.0,chung cư thường,full,9.0,21.016127800000003,105.7926129
môi giới,2.0,,108.0,chung cư thường,full,12.0,21.038031,105.7949789
môi giới,2.0,,87.0,chung cư thường,full,12.0,21.0028962,105.78911200000002
môi giới,3.0,,120.0,chung cư thường,unk,13.0,20.986941899999998,105.7871098
môi giới,2.0,1.0,121.0,chung cư thường,full,20.0,21.0007314,105.8160439
môi giới,2.0,2.0,80.0,chung cư thường,unk,8.5,21.017782399999998,105.79374550000001
môi giới,2.0,2.0,65.0,chung cư thường,full,9.0,20.9973921,105.804033
môi giới,2.0,,98.0,chung cư thường,cơ bản,12.0,21.006041399999997,105.80651040000001
môi giới,3.0,,125.0,chung cư thường,unk,23.0,21.0281772,105.7828902
